UserId,ContinentId,RegionId,CountryId,CityId
1360,1,1,2,3
1361,4,8,18,47
1362,2,3,9,22
1363,3,5,13,31
1364,2,4,11,26
1365,2,4,11,25
1366,5,10,22,56
1367,1,1,3,6
1368,4,8,18,46
1369,5,9,21,53
1370,3,6,15,39
1371,2,4,10,24
1372,1,2,4,10
1373,4,7,16,41
1374,3,5,12,28
1375,1,2,4,9
1376,2,3,9,22
1377,5,10,22,57
1378,2,3,7,16
1379,1,2,5,11
1380,4,7,16,41
1381,1,2,5,12
1382,5,9,21,55
1383,5,9,20,51
1384,5,10,23,59
1385,5,9,21,54
1386,1,2,6,15
1387,1,2,6,13
1388,2,3,9,21
1389,3,5,12,28
1390,5,9,20,52
1391,4,7,17,44
1392,3,6,15,39
1393,5,9,20,52
1394,3,6,15,39
1395,2,4,10,23
1396,2,4,11,25
1397,3,5,13,31
1398,1,1,3,6
1399,4,7,17,44
1400,3,6,15,39
1401,4,7,17,44
1402,3,5,13,32
1403,4,8,18,47
1404,5,10,22,57
1405,3,6,14,34
1406,2,4,11,27
1407,1,1,3,7
1408,4,8,18,46
1409,5,9,21,54
1410,4,7,16,42
1411,5,9,20,52
1412,5,9,20,51
1413,4,8,19,48
1414,3,5,12,30
1415,1,1,3,6
1416,1,1,1,1
1417,1,2,6,13
1418,2,4,11,26
1419,4,7,17,44
1420,2,4,11,27
1421,1,1,1,2
1422,1,2,6,13
1423,5,10,23,58
1424,5,10,23,59
1425,2,4,10,23
1426,4,8,19,48
1427,4,7,17,43
1428,5,9,21,55
1429,5,9,21,53
1430,3,6,15,38
1431,2,4,10,24
1432,3,6,15,37
1433,2,3,8,19
1434,2,3,9,21
1435,3,6,14,36
1436,3,6,14,34
1437,3,6,14,35
1438,2,4,10,23
1439,2,4,11,25
1440,1,1,1,1
1441,3,6,14,36
1442,3,6,14,34
1443,5,10,22,56
1444,3,5,12,30
1445,3,5,12,28
1446,1,1,2,4
1447,1,2,5,12
1448,2,3,8,20
1449,2,4,10,23
1450,2,3,9,22
1451,2,4,10,24
1452,4,8,18,46
1453,1,1,3,8
1454,2,3,8,20
1455,1,2,4,10
1456,2,3,8,19
1457,4,7,16,41
1458,1,1,2,3
1459,2,3,9,21
1460,1,1,1,2
1461,5,10,22,57
1462,4,7,17,43
1463,1,2,6,15
1464,1,2,5,12
1465,1,1,3,6
1466,3,5,12,28
1467,4,7,17,45
1468,3,6,14,35
1469,5,9,20,52
1470,2,3,9,21
1471,2,3,7,17
1472,3,5,12,29
1473,1,2,5,12
1474,5,10,23,58
1475,1,2,5,11
1476,3,5,12,29
1477,3,5,13,31
1478,1,1,2,4
1479,3,5,12,28
1480,2,4,11,27
1481,2,3,7,16
1482,1,1,3,8
1483,1,1,2,3
1484,1,1,1,1
1485,3,5,12,29
1486,1,1,3,6
1487,5,10,22,57
1488,1,2,6,15
1489,3,6,15,39
1490,4,7,16,40
1491,3,5,12,30
1492,5,9,21,53
1493,1,1,3,7
1494,1,2,6,14
1495,1,2,6,15
1496,1,1,3,8
1497,2,3,8,18
1498,2,3,8,19
1499,4,8,18,46
1500,2,3,8,18
1501,5,9,20,52
1502,4,8,18,46
1503,5,9,21,54
1504,1,1,3,7
1505,5,10,23,59
1506,3,6,15,37
1507,5,10,23,58
1508,2,3,9,21
1509,5,10,22,57
1510,3,6,14,35
1511,1,1,2,5
1512,2,4,11,25
1513,1,2,4,9
1514,5,10,22,56
1515,2,3,8,18
1516,1,2,6,14
1517,3,5,13,33
1518,2,4,11,26
1519,1,1,3,6
1520,4,8,19,49
1521,4,8,19,50
1522,4,7,17,44
1523,3,6,15,37
1524,2,4,10,24
1525,3,5,13,32
1526,3,5,13,31
1527,1,2,4,10
1528,1,1,2,5
1529,1,2,6,15
1530,2,4,11,27
1531,1,2,4,10
1532,1,1,3,7
1533,5,9,20,51
1534,2,4,10,23
1535,3,6,14,35
1536,3,5,13,31
1537,4,7,17,44
1538,4,7,17,44
1539,2,3,8,18
1540,5,9,20,51
1541,2,3,9,22
1542,4,8,19,50
1543,2,4,10,24
1544,1,1,3,7
1545,4,7,17,45
1546,1,1,1,2
1547,4,8,18,46
1548,1,1,2,3
1549,1,2,6,13
1550,3,6,14,36
1551,5,10,22,56
1552,2,4,11,25
1553,1,1,3,8
1554,1,2,6,14
1555,5,9,21,53
1556,4,7,17,43
1557,1,1,3,6
1558,2,4,10,23
1559,2,3,7,16
1560,1,2,5,11
1561,4,8,19,50
1562,3,6,15,37
1563,1,2,5,11
1564,3,6,15,39
1565,2,4,11,25
1566,1,1,2,4
1567,2,4,11,27
1568,1,2,5,11
1569,1,2,6,15
1570,5,9,20,52
1571,4,7,16,42
1572,1,1,3,8
1573,5,9,20,51
1574,3,6,14,34
1575,5,9,20,52
1576,4,7,17,45
1577,2,3,9,21
1578,3,5,13,32
1579,3,5,13,32
1580,4,7,17,43
1581,1,2,6,15
1582,2,3,8,20
1583,1,2,6,15
1584,2,3,8,18
1585,1,2,4,10
1586,1,1,2,3
1587,5,10,22,56
1588,1,1,2,5
1589,5,9,21,53
1590,1,1,1,1
1591,4,8,18,46
1592,2,3,8,20
1593,3,5,13,31
1594,2,3,7,17
1595,3,5,12,29
1596,2,4,11,27
1597,3,5,13,32
1598,2,4,10,24
1599,3,5,13,32
1600,4,8,19,49
1601,2,4,11,26
1602,2,3,9,22
1603,1,1,3,8
1604,2,3,9,22
1605,1,1,3,8
1606,1,2,5,11
1607,5,10,22,57
1608,1,1,3,6
1609,3,5,12,29
1610,4,8,19,50
1611,5,10,22,57
1612,1,2,4,9
1613,1,2,4,10
1614,2,3,9,22
1615,3,5,13,33
1616,5,10,22,57
1617,1,2,6,13
1618,1,2,4,10
1619,1,2,6,15
1620,5,9,20,52
1621,1,1,1,2
1622,2,4,10,23
1623,1,1,3,8
1624,1,2,4,10
1625,5,9,21,55
1626,1,1,1,1
1627,2,3,8,19
1628,5,9,21,55
1629,3,6,14,36
1630,1,1,2,5
1631,3,5,12,28
1632,5,10,23,58
1633,2,4,10,24
1634,3,5,13,32
1635,3,5,13,32
1636,3,6,15,39
1637,1,2,5,12
1638,4,8,19,50
1639,5,10,23,59
1640,1,2,4,9
1641,4,8,19,49
1642,4,8,19,49
1643,4,7,17,44
1644,2,3,9,22
1645,3,5,12,28
1646,4,8,19,50
1647,1,2,4,10
1648,4,8,19,49
1649,5,9,21,55
1650,4,7,16,41
1651,2,3,9,21
1652,3,5,13,33
1653,1,1,2,3
1654,5,9,21,55
1655,2,3,9,21
1656,1,1,2,4
1657,4,8,18,47
1658,3,6,15,39
1659,3,6,15,37
1660,1,1,2,4
1661,4,7,17,45
1662,3,6,15,38
1663,4,8,18,47
1664,4,8,19,49
1665,1,2,6,13
1666,1,2,6,13
1667,5,9,21,55
1668,3,5,13,32
1669,2,4,11,26
1670,2,3,7,17
1671,3,6,15,38
1672,4,7,17,45
1673,1,1,1,1
1674,3,5,13,33
1675,5,10,23,59
1676,2,3,7,17
1677,2,3,7,17
1678,5,9,20,52
1679,1,1,2,4
1680,2,4,10,24
1681,3,5,12,28
1682,4,8,19,48
1683,1,1,3,8
1684,2,4,11,26
1685,1,2,4,9
1686,4,8,18,47
1687,3,6,15,38
1688,3,5,12,30
1689,2,4,10,24
1690,1,2,4,10
1691,5,9,21,55
1692,3,6,15,39
1693,2,3,8,19
1694,2,4,11,25
1695,4,7,17,43
1696,4,7,17,43
1697,3,5,12,28
1698,2,3,8,18
1699,3,6,15,39
1700,3,6,15,39
1701,3,6,14,36
1702,1,1,2,5
1703,3,5,12,28
1704,3,6,15,37
1705,5,10,22,57
1706,3,5,13,32
1707,2,3,9,21
1708,3,5,13,33
1709,1,2,5,11
1710,1,1,3,6
1711,4,7,16,41
1712,5,10,23,59
1713,4,8,19,50
1714,3,6,14,35
1715,1,1,2,3
1716,5,10,23,59
1717,2,4,11,27
1718,2,3,8,18
1719,5,9,21,53
1720,4,7,17,45
1721,4,7,17,45
1722,2,3,7,17
1723,5,10,23,59
1724,2,4,11,27
1725,3,5,13,32
1726,4,7,17,45
1727,3,6,15,39
1728,1,2,5,11
1729,2,3,8,18
1730,2,3,9,22
1731,5,10,22,56
1732,4,7,17,43
1733,2,3,9,22
1734,4,7,17,44
1735,4,7,17,44
1736,2,4,10,24
1737,2,4,10,24
1738,5,9,21,53
1739,3,6,14,34
1740,1,2,4,9
1741,4,7,17,43
1742,3,6,14,35
1743,3,5,13,31
1744,4,7,17,43
1745,5,9,21,54
1746,2,3,8,20
1747,2,4,11,25
1748,1,2,5,12
1749,3,6,15,39
1750,2,4,10,24
1751,2,3,9,21
1752,4,7,16,42
1753,2,4,11,25
1754,3,5,12,28
1755,2,4,11,26
1756,2,3,7,16
1757,1,1,3,8
1758,4,8,19,49
1759,1,1,3,6
1760,2,3,8,20
1761,4,7,16,40
1762,1,1,3,8
1763,3,6,15,39
1764,4,7,17,44
1765,4,7,16,40
1766,2,3,8,18
1767,1,1,1,2
1768,5,9,21,53
1769,2,3,8,20
1770,4,8,19,48
1771,1,2,5,12
1772,1,2,4,10
1773,4,8,18,46
1774,5,10,22,56
1775,5,9,20,51
1776,4,7,17,45
1777,1,2,6,15
1778,5,9,21,54
1779,4,7,16,40
1780,1,2,5,11
1781,1,1,3,8
1782,5,9,20,52
1783,2,3,7,17
1784,4,8,18,46
1785,1,2,4,9
1786,2,3,7,17
1787,2,3,7,17
1788,2,3,7,17
1789,4,7,16,40
1790,5,9,21,54
1791,5,9,21,54
1792,4,7,17,44
1793,1,2,5,12
1794,5,10,22,57
1795,3,5,13,32
1796,3,5,13,33
1797,4,7,16,42
1798,4,8,18,46
1799,5,10,22,57
1800,3,6,14,35
1801,3,6,14,36
1802,4,7,17,44
1803,2,3,7,16
1804,2,3,8,19
1805,3,6,15,37
1806,1,1,2,4
1807,2,3,8,19
1808,4,7,17,43
1809,5,10,23,58
1810,3,5,13,31
1811,2,4,10,24
1812,2,4,11,26
1813,4,7,16,41
1814,3,5,13,33
1815,1,1,1,2
1816,3,5,13,32
1817,2,4,10,24
1818,4,7,16,42
1819,5,9,20,52
1820,5,10,22,57
1821,3,6,15,37
1822,2,3,9,22
1823,2,4,11,27
1824,1,2,5,11
1825,5,10,22,56
1826,4,8,19,50
1827,5,9,20,51
1828,2,3,8,20
1829,2,3,8,20
1830,5,9,20,51
1831,3,5,13,33
1832,4,7,16,42
1833,3,5,12,29
1834,2,4,11,27
1835,3,6,15,38
1836,4,8,19,48
1837,2,3,8,20
1838,4,8,19,48
1839,1,2,6,15
1840,2,4,10,24
1841,5,9,21,54
1842,5,10,22,57
1843,5,9,21,55
1844,2,3,8,19
1845,4,8,19,50
1846,5,10,22,56
1847,5,10,23,58
1848,1,1,1,2
1849,4,7,17,44
1850,5,10,23,59
1851,4,8,18,46
1852,1,2,6,14
1853,4,7,17,45
1854,1,1,3,7
1855,3,5,12,29
1856,3,6,15,37
1857,2,4,11,27
1858,4,7,16,42
1859,1,2,6,15
1860,3,6,14,36
1861,3,6,15,39
1862,3,6,15,38
1863,2,3,8,18
1864,2,3,8,19
1865,2,3,7,16
1866,3,5,12,28
1867,3,6,14,35
1868,2,3,9,22
1869,2,4,11,25
1870,2,3,7,17
1871,1,2,6,13
1872,3,6,15,39
1873,4,8,19,49
1874,2,3,8,18
1875,5,9,20,51
1876,3,6,14,34
1877,1,2,4,10
1878,2,3,9,22
1879,1,1,1,1
1880,1,1,2,3
1881,2,3,8,20
1882,2,4,11,27
1883,4,8,19,48
1884,1,1,3,8
1885,4,8,19,50
1886,1,2,6,14
1887,1,2,4,9
1888,4,7,16,42
1889,4,8,18,46
1890,3,6,14,36
1891,1,1,3,7
1892,1,1,3,7
1893,2,4,10,24
1894,2,4,11,27
1895,5,10,23,59
1896,2,3,7,17
1897,1,2,5,12
1898,5,10,22,56
1899,1,2,4,10
1900,1,1,1,2
1901,2,4,11,25
1902,2,4,10,24
1903,3,6,15,37
1904,5,9,20,52
1905,5,10,22,56
1906,2,3,8,18
1907,5,10,23,58
1908,3,6,15,38
1909,1,1,2,5
1910,5,10,22,56
1911,1,2,4,9
1912,3,6,14,35
1913,4,8,18,47
1914,1,2,6,15
1915,2,3,7,16
1916,3,5,12,29
1917,5,9,21,53
1918,1,2,6,14
1919,4,7,16,40
1920,2,4,11,27
1921,1,1,3,7
1922,4,7,16,42
1923,4,8,19,50
1924,3,6,14,34
1925,1,2,5,11
1926,1,2,4,10
1927,2,4,11,25
1928,3,5,12,30
1929,3,5,13,33
1930,1,2,6,15
1931,3,5,12,30
1932,2,3,8,18
1933,4,7,16,41
1934,4,8,18,47
1935,3,6,15,39
1936,1,1,1,1
1937,5,10,23,59
1938,1,1,1,2
1939,5,10,23,59
1940,1,1,1,2
1941,3,5,13,31
1942,1,1,3,7
1943,1,1,3,6
1944,4,7,16,41
1945,4,7,17,43
1946,1,1,3,7
1947,5,10,23,58
1948,2,3,8,19
1949,2,3,8,19
1950,2,3,8,18
1951,3,5,12,28
1952,1,2,5,11
1953,2,4,11,26
1954,1,2,6,13
1955,1,1,2,4
1956,2,3,9,22
1957,4,7,16,40
1958,4,8,18,46
1959,2,3,9,21
1960,2,3,8,20
1961,4,8,18,47
1962,4,7,16,41
1963,4,8,19,50
1964,5,9,21,54
1965,4,8,19,49
1966,5,10,22,56
1967,2,4,11,25
1968,2,4,10,24
1969,2,3,8,19
1970,1,2,6,14
1971,4,7,17,45
1972,4,7,17,43
1973,4,8,19,48
1974,1,2,4,10
1975,3,5,12,29
1976,1,2,6,14
1977,5,9,21,53
1978,2,3,7,16
1979,1,2,4,9
1980,3,6,14,34
1981,5,9,20,52
1982,5,9,21,55
1983,1,1,3,6
1984,2,3,8,20
1985,1,2,4,10
1986,2,3,8,19
1987,3,5,13,32
1988,2,3,7,17
1989,1,1,2,4
1990,3,5,13,31
1991,1,1,2,4
1992,1,2,6,14
1993,1,1,1,1
1994,1,1,3,6
1995,2,4,11,26
1996,5,9,20,51
1997,4,8,18,46
1998,1,1,3,6
1999,1,1,2,3
2000,2,3,8,20
